,latitude,longitude,diameter_mm,length_cm_drilled,length_cm_concrete,date
9533,-21.77717,-48.23519,300,1312,1232,2016-10-03
9534,-21.77717,-48.2352,300,1016,992,2016-10-03
9535,-21.77718,-48.23521,300,1016,1000,2016-10-04
9536,-21.77719,-48.23525,300,1312,1280,2016-10-04
9537,-21.77719,-48.23527,300,1312,1272,2016-10-04
9538,-21.7772,-48.23533,300,1016,984,2016-10-04
9539,-21.77721,-48.23521,300,1320,1288,2016-10-03
9540,-21.77721,-48.23521,300,1312,1256,2016-10-03
9541,-21.77722,-48.23523,300,1320,1280,2016-10-03
9542,-21.77723,-48.23529,300,1304,1264,2016-10-04
9543,-21.77724,-48.2352,300,1016,1008,2016-10-03
9544,-21.77724,-48.23518,300,1312,1256,2016-10-03
9545,-21.77724,-48.23524,300,1016,1000,2016-10-04
9546,-21.77725,-48.23527,300,1312,1264,2016-10-03
9547,-21.77725,-48.23529,300,1336,1264,2016-10-04
9548,-21.77726,-48.23526,300,992,984,2016-10-04
9549,-21.77727,-48.23517,300,1016,1032,2016-10-03
9550,-21.77728,-48.23522,300,1320,1304,2016-10-03
9551,-21.77729,-48.23518,300,1040,1016,2016-10-03
